avg_q_to_ctx_similarity,max_q_to_ctx_similarity,avg_gt_to_ctx_similarity,max_gt_to_ctx_similarity,retrieval_diversity,ndcg@k,context_relevance,context_coverage,semantic_similarity,answer_question_relevance,answer_length,length_ratio,key_term_coverage,faithfulness_score,min_sentence_support,unsupported_sentences,is_relevant,should_answer,correct_abstention,incorrect_abstention,hallucination,question,category,generated_answer
0.6834194660186768,0.7410695552825928,0.6739200154940287,0.721229076385498,0.2605746388435364,1.0,1.0,0.721229076385498,0.6919041872024536,0.7504737377166748,131,0.9357142857142857,0.5,0.6400263831019402,0.3736875355243683,1,1,1,0,0,0,What are the symptoms of Hypothyroidism ?,Endocrine/Metabolic,"Hypothyroidism symptoms may include:

- Fatigue and weight gain
- Sensitivity to cold
- Constipation
- Weight gain
- Puffy face
- Hoarse voice
- Coarse hair and skin
- Muscle weakness
- Muscle aches, tenderness, and stiffness
- Menstrual cycles that are heavier than usual or irregular
- Thinning hair
- Slow heart rate (bradycardia)
- Depression
- Memory problems
- Anyone can get hypothyroidism, including infants. Most babies born without a thyroid gland or with a gland that doesn't work correctly don't have symptoms right away. But if hypothyroidism isn't diagnosed and treated, symptoms start to appear. They may include:
  - Feeding problems
  - Poor growth
  - Poor weight gain
  - Yellowing of the skin and the whites of the eyes, a condition called jaundice
  - Constipation
  - Poor"
0.5657744805018107,0.6101444363594055,0.5367991228898367,0.6506922245025635,0.33938209215799964,1.0,0.6666666666666666,0.6506922245025635,0.69794100522995,0.679389238357544,32,1.032258064516129,0.15384615384615385,0.5082521140575409,0.4985272288322449,1,1,1,0,0,0,How many people are affected by Hemorrhoids ?,Gastrointestinal,"According to the available information, about 20% of adults have at least one symptom of hemorrhoids. However, this does not provide a precise number of individuals who are directly affected by hemorrhoids."
0.5218665401140848,0.5526895523071289,0.4851191242535909,0.6358705163002014,0.6063930193583171,1.0,0.6666666666666666,0.6358705163002014,0.6461217999458313,0.7552417516708374,151,1.3017241379310345,0.56,0.4347447037696838,0.2227131426334381,3,1,1,0,0,0,"What are the treatments for Diabetes, Heart Disease, and Stroke ?",Cardiovascular,"Diabetes, Heart Disease, and Stroke are three common diseases affecting millions of people worldwide. Each has its own set of treatments tailored to address the specific characteristics and needs of each condition:

1. **Stroke:** For an ischemic stroke, the key treatments involve:
   - Emergency medical intervention (like thrombolytic therapy) within 4.5 hours after symptom onset, which aims to dissolve the blood clot blocking blood flow to the brain;
   - Medications to reduce blood pressure and manage blood thinning agents to prevent further strokes;  
   - Physical therapy and rehabilitation to help regain strength and mobility;

2. **Heart Disease:** Managing risk factors like high blood pressure, high cholesterol, smoking, and obesity can significantly lower the risk of a heart attack or stroke. Lifestyle modifications include:
   - Regular physical activity, aiming for at least 150 minutes of moderate exercise per week;
   - Eating a heart-healthy diet rich in fruits, vegetables, whole grains, lean proteins"
0.50538898507754,0.540373682975769,0.5979132453600565,0.6746350526809692,0.5324222644170125,0.9217846528953321,1.0,0.6746350526809692,0.7408123016357422,0.7086069583892822,117,0.48148148148148145,0.47368421052631576,0.3439682594367436,0.0915963351726532,5,1,1,0,0,0,What are the treatments for Osteoporosis ?,Musculoskeletal,"The treatments for osteoporosis involve:

1. Lifestyle changes:
   - Calcium and vitamin D supplementation
   - Regular physical activity (weight-bearing exercises)

2. Medications:
   - Bisphosphonates (to strengthen bones)
   - Hormonal therapy
   - Estrogen replacement therapy
   - Parathyroid hormone-releasing factor inhibitors

3. Surgical options:
   - Spinal fusion surgery
   - Total hip arthroplasty
   - Total knee arthroplasty

4. Lifestyle modifications:
   - Adequate hydration
   - Limiting alcohol consumption
   - Maintaining a healthy body mass index (BMI)
   - Avoiding smoking

5. Preventive measures:
   - Regular exercise
   - Adequate calcium and vitamin D intake
   - Weight management
   - Use of protective gear during falls

6. Medical intervention:
   - Bone density testing
   - Management of underlying conditions contributing to bone loss, such as osteoar"
0.7358058094978333,0.7648347616195679,0.5424972275892893,0.6268308162689209,0.20460492372512817,1.0,0.6666666666666666,0.6268308162689209,0.6537708640098572,0.7337163090705872,94,0.5222222222222223,0.25,0.5085940301418305,0.2931484580039978,3,1,1,0,0,0,What is (are) Graves' Disease ?,Endocrine/Metabolic,"Graves' Disease is an autoimmune disorder characterized by hyperthyroidism, which is the overproduction of thyroid hormones. This condition is primarily caused by the activation of the immune system against the thyroid gland, resulting in abnormal thyroid function. The exact cause of this autoimmune response remains unclear, but genetics, environmental factors, and age are considered risk factors. Symptoms typically include weight loss, palpitations or heart rate irregularities, anxiety, and muscle weakness. Treatment options often involve medications aimed at reducing thyroid hormone production or suppressing the immune response to prevent further damage to the thyroid gland."
0.5188333988189697,0.5762555599212646,0.3626925051212311,0.5264555215835571,0.37353700399398804,1.0,0.3333333333333333,0.5264555215835571,0.5048388242721558,0.6341549754142761,151,0.19712793733681463,0.42857142857142855,0.2768000415103002,-0.0493943989276886,8,1,1,0,0,0,what research (or clinical trials) is being done for Stroke ?,Neurological,"Stroke research and clinical trials are ongoing at many institutions around the world. Some examples include:

1. **Preventive Strategies**: Researchers are studying preventive strategies such as lifestyle changes, exercise programs, and medications to reduce the risk of stroke. For example, studies focusing on cholesterol management have shown promising results.

2. **Thrombolytic Therapy**: Research continues into the effectiveness of thrombolytic therapy, which involves administering medications directly to a patient’s blood vessels to dissolve clots that block blood flow to the brain.

3. **Neuroprotective Drugs**: Scientists aim to develop drugs that can protect brain cells during and after a stroke by reducing inflammation and oxidative stress caused by high levels of reactive oxygen species (ROS).

4. **Transcranial Magnetic Stimulation (TMS)**: TMS is a non-invasive neurostimulation technique that uses magnetic fields to stimulate nerve cells within the brain. Researchers are exploring its potential in treating stroke patients who do not respond well to conventional"
0.5651877323786417,0.5719932317733765,0.7006363073984782,0.772956132888794,0.38998965422312415,0.9325079583143293,1.0,0.772956132888794,0.7981570363044739,0.6748839020729065,102,0.21794871794871795,0.40816326530612246,0.5994873404502868,0.44036567211151123,1,1,1,0,0,0,What is (are) Stroke ?,Cardiovascular,"Stroke is a medical emergency characterized by a temporary interruption in blood flow to parts of the brain. This disruption can lead to temporary symptoms such as numbness, weakness, or difficulty speaking, which can last up to several hours. In some cases, this interruption leads to permanent brain damage, resulting in strokes. There are two main types of strokes: an ischemic stroke occurs due to a reduction in blood flow, whereas a hemorrhagic stroke results from a ruptured blood vessel causing bleeding into the brain. Emergency medical intervention is crucial for reducing brain damage and improving outcomes in both types of strokes."
0.3658762474854787,0.384335994720459,0.457479993502299,0.5139349699020386,0.6480145057042439,1.0,0.3333333333333333,0.5139349699020386,0.7430360317230225,0.7616267204284668,59,0.023905996758508914,0.3,0.3922172114253044,0.2902103066444397,4,0,1,0,0,1,What are the treatments for Neuroblastoma ?,Unrelated,"Treatment options for Neuroblastoma may include surgery, chemotherapy, radiation therapy, and immunotherapy. Surgery can remove the tumor, but it is not always possible due to its location or size. Chemotherapy is used to kill any remaining cancer cells, while radiation therapy uses high-energy rays to destroy cancer cells. Immunotherapy works by stimulating the immune system to attack cancer cells."
0.6095498402913412,0.6389005184173584,0.6667879819869995,0.6875041723251343,0.37851178646087646,0.9963297027216809,1.0,0.6875041723251343,0.7226220965385437,0.7852166891098022,110,0.12941176470588237,0.38,0.3924121980865796,0.21311746537685394,5,1,1,0,0,0,What are the treatments for Kidney Disease ?,Kidney/Renal,"The primary treatments for Kidney Disease include:

1. Medications:
   - Nonsteroidal anti-inflammatory drugs (NSAIDs)
   - Angiotensin-converting enzyme inhibitors (ACEI)
   - Angiotensin-receptor blockers (ARBs)
   - Renal artery stents
   - Immunosuppressive agents

2. Lifestyle changes:
   - Weight management
   - Smoking cessation
   - Exercise
   - High blood pressure control
   - Blood sugar control

3. Dialysis:
   - Hemodialysis
   - Continuous renal replacement therapy (CRRT)

4. Kidney Transplantation:
   - A transplant from a living donor or deceased donor
   - Kidney donation through a cadaveric transplant

5. Preventive Measures:
   - Avoiding high-risk behaviors like smoking, excessive alcohol consumption, and obesity
   - Maintaining a healthy diet
   - Regular physical activity
   - Monitoring and managing underlying health conditions"
0.5932607650756836,0.6823796033859253,0.4340590437253316,0.4727814197540283,0.4209195375442505,0.9807974001746567,0.0,0.4727814197540283,0.4104475677013397,0.7491933107376099,143,1.2543859649122806,0.16666666666666666,0.5570484660565853,0.23053096234798431,1,1,1,0,0,0,What is (are) High Blood Pressure ?,Cardiovascular,"High blood pressure refers to an abnormal rise in blood pressure levels, which occurs when the force of the blood pushing against the arterial walls is consistently too high. This can put strain on the heart and lead to damage to the blood vessels. High blood pressure is usually measured in terms of systolic blood pressure, which measures the pressure in the upper chambers of the heart (the left ventricle) when it contracts, and diastolic blood pressure, which measures the pressure in the lower chambers (the right ventricle) during relaxation. Normal blood pressure is generally defined as less than 120/80 mmHg, elevated blood pressure falls within this range but is greater than 120/80, stage 1 hypertension has a systolic blood pressure greater than 130 mmHg but less than 140 mmHg, and stage 2 hypertension has a systolic blood pressure greater than 140 mmHg."
0.6205337047576904,0.6904004812240601,0.5133418440818787,0.6061349511146545,0.38897975285847985,1.0,0.3333333333333333,0.6061349511146545,0.7103931307792664,0.7706146240234375,152,2.4126984126984126,0.6666666666666666,0.38783399052917955,0.027793971821665764,11,1,1,0,0,0,Who is at risk for Stroke? ?,Cardiovascular,"The factors listed above can increase the risk of stroke, including:

  * Age - People age 55 or older have a higher risk of stroke than do younger people.
  * Race or ethnicity - African Americans and Hispanics have a higher risk of stroke than people of other racial or ethnic groups.
  * Sex - Men have a higher risk of stroke than women.
  * Hormones - Taking birth control pills or hormone therapy that includes estrogen can increase the risk of stroke.
  * Personal or family history of stroke, heart attack, or transient ischemic attack.
  * Smoking, especially if heavy or binge drinking occurs along with smoking.
  * High blood pressure.
  * High cholesterol.
  * Obesity or being overweight.
  * Physical inactivity.
  * Cardiovascular disease, including heart failure, heart defects, heart infections, or irregular heart rhythms.
  * Sleep apnea.
  * COVID-19 infection.
  * Family history of stroke.
  * Lack of physical"
0.3620296319325765,0.3753434419631958,0.31608787178993225,0.4028877913951874,0.4357786178588867,0.9002253689171539,0.0,0.4028877913951874,0.7986880540847778,0.6934435963630676,74,0.8131868131868132,0.30434782608695654,0.1774861365556717,0.08535640686750412,4,1,1,0,0,0,What is (are) Hemochromatosis ?,Endocrine/Metabolic,"Hemochromatosis is an inherited disorder caused by mutations in the HFE gene that lead to abnormal production or accumulation of iron in the body. It primarily affects the liver, kidneys, pancreas, heart, and skeletal muscles. The condition is characterized by symptoms such as fatigue, weight loss, abdominal discomfort, and joint pain. Treatment typically involves managing symptoms through lifestyle modifications and medications, and in some cases, genetic counseling for family members to prevent the condition."
0.368419090906779,0.3833795189857483,0.41643620530764264,0.5347673296928406,0.262023409207662,0.9923657411595799,0.3333333333333333,0.5347673296928406,0.41738781332969666,0.644483745098114,152,0.9620253164556962,0.0,0.1867626622940103,-0.11440416425466537,11,0,1,0,0,1,What is (are) Problems with Smell ?,Unrelated,"Smelling problems are often associated with respiratory diseases, including asthma and chronic obstructive pulmonary disease (COPD). These conditions can affect how effectively the nose functions, causing difficulty in smelling, especially when there is a lack of oxygen. The specific problems with smell can vary depending on the underlying lung conditions, but they might include:

1. **Decreased olfactory function**: Reduced sensitivity or impairment of the sense of smell, leading to difficulties in detecting odors or recognizing familiar scents.
2. **Hearing loss**: Some cases of asthma or COPD can lead to hearing loss due to inflammation or damage in the middle ear or inner ear.
3. **Otitis media**: Inflammation of the middle ear can impair normal sound transmission, affecting one’s ability to detect and identify sounds.
4. **Sinus problems**: Nasal passages affected by infections like sinusitis can reduce the effectiveness of the sense of smell, making it harder to distinguish between odors.
5. **M"
0.44074374437332153,0.4412810802459717,0.44379963477452594,0.48662275075912476,0.5496138234933217,0.9261903669085089,0.0,0.48662275075912476,0.834467887878418,0.7943805456161499,99,0.38372093023255816,0.2564102564102564,0.22902116738259792,0.09768073260784149,8,0,1,0,0,1,What is (are) Endometrial Cancer ?,Unrelated,"Endometrial cancer is a type of cancer that starts in the inner lining of the uterus. The uterus is a hollow organ that women use during pregnancy. It is also where the fallopian tubes connect to the cervix. The cervix is the opening to the vagina. This lining of the uterus grows and divides just like normal tissue. However, if it becomes abnormal and grows out of control, it forms an abnormal tissue mass. This mass can be found in the uterus or outside of it. It may grow slowly or rapidly depending on how fast new cells divide."
0.6756706039110819,0.7066491842269897,0.5670218467712402,0.6055067777633667,0.26632626851399743,1.0,1.0,0.6055067777633667,0.5706511735916138,0.7128297686576843,66,6.6,0.16666666666666666,0.5288040935993195,0.29985737800598145,2,1,1,0,0,0,What is (are) Heart Failure ?,Cardiovascular,"Heart failure is a condition where the heart muscle does not function efficiently, making it difficult for the heart to pump adequate amounts of blood throughout the body. Symptoms typically include shortness of breath, fatigue, and swelling in the legs, ankles, and feet. Over time, this can result in damage to the heart muscle, leading to more severe symptoms such as chest pain, dizziness, and fainting."
0.6460715134938558,0.6599841117858887,0.6415279706319174,0.7381519079208374,0.35875888665517175,0.969725755497979,1.0,0.7381519079208374,0.6431906819343567,0.7060388922691345,95,0.37254901960784315,0.13636363636363635,0.5729355573654175,0.47021955251693726,1,1,1,0,0,0,What is (are) Alzheimer's Disease ?,Neurological,"Alzheimer's disease is the most common cause of dementia, which refers to problems with thinking, behavior, and mood. It is characterized by the formation of amyloid plaques and neurofibrillary tangles in the brain. These plaques and tangles cause brain cells to die over time, resulting in significant cognitive impairment and eventually leading to death. Alzheimer's disease affects about 6.9 million people in the United States alone, and among those aged 75 and older, more than 70%. More than 55 million people worldwide are living with dementia, with Alzheimer's disease accounting for approximately 60%-70% of cases."
0.7001679937044779,0.759368896484375,0.7196622292200724,0.8530043959617615,0.24945616722106934,1.0,1.0,0.8530043959617615,0.7986568212509155,0.8049823641777039,59,0.14713216957605985,0.2127659574468085,0.7491846084594727,0.7128502130508423,0,1,1,0,0,0,Who is at risk for Metabolic Syndrome? ?,Endocrine/Metabolic,"People who are at risk for metabolic syndrome include those over the age of 45 years old, individuals of Hispanic ethnicity, obese individuals, people with diabetes during pregnancy, and those with a family history of type 2 diabetes. Additionally, other diseases such as steatotic liver disease, polycystic ovary syndrome, and sleep apnea can increase the risk of metabolic syndrome."
0.6081478993097941,0.622816264629364,0.4695112506548564,0.5215439796447754,0.4064144492149353,0.9349530728762279,0.3333333333333333,0.5215439796447754,0.5542349815368652,0.7862279415130615,100,0.2785515320334262,0.2,0.5401691347360611,0.3486029803752899,2,1,1,0,0,0,What is (are) Rheumatoid Arthritis ?,Musculoskeletal,"Rheumatoid arthritis (RA) is a chronic autoimmune disorder characterized by inflammation and damage to various parts of the body including the joints, skin, eyes, lungs, heart, and blood vessels. It occurs when the immune system mistakenly attacks the body's own tissues, leading to the destruction of synovial membrane (the lining surrounding the joint), cartilage, and underlying bones. This process can lead to the formation of erosions and deformities in the affected areas, causing pain, stiffness, and reduced mobility. Despite advances in treatments, RA remains a complex disease with varying degrees of severity, and its long-term impact on individuals varies widely."
0.611943781375885,0.6323435306549072,0.5907086133956909,0.7711211442947388,0.3491254051526388,0.9000618227625292,0.6666666666666666,0.7711211442947388,0.8048245310783386,0.8031225204467773,75,0.16375545851528384,0.3333333333333333,0.5432159304618835,0.4354487657546997,1,1,1,0,0,0,What is (are) Osteoporosis ?,Endocrine/Metabolic,"Osteoporosis is a disease characterized by a decrease in the density and strength of the bones. It primarily affects the skeleton and can lead to fractures due to weakened bones. The condition is caused by a decrease in bone formation, which compensates for the loss of bone mass due to the body's inability to replace it effectively. Women, particularly those in their postmenopausal years, are at higher risk due to hormonal changes and genetic factors."
0.6856913566589355,0.7118179798126221,0.7936652700106303,0.8521227836608887,0.20786348978678382,0.993123921537948,1.0,0.8521227836608887,0.7402068376541138,0.7273640036582947,40,0.2127659574468085,0.16279069767441862,0.45272702475388843,0.22441260516643524,2,1,1,0,0,0,What is (are) Lupus ?,Musculoskeletal,"Lupus is a chronic autoimmune disease that affects multiple organ systems within the body. This disease causes inflammation throughout various parts of the body, causing pain, swelling, redness, and sometimes scarring. It primarily affects the muscles, bones, and connective tissue."
0.7085285782814026,0.7666497230529785,0.7792957226435343,0.8553761839866638,0.32317815224329627,0.9927409314224686,1.0,0.8553761839866638,0.796292245388031,0.8205656409263611,52,0.3023255813953488,0.20512820512820512,0.8055849373340607,0.7763148546218872,0,1,1,0,0,0,What causes Bronchitis ?,Respiratory,"Bronchitis is caused by various viruses that can spread mainly from person to person by droplets produced when an ill person coughs, sneezes, or talks, and you inhale the droplets. Additionally, viral infections, environmental factors like air pollution and dust or toxic gases, and smoking can contribute to the development of bronchitis."
0.6476345260938009,0.6690683364868164,0.6289825836817423,0.7662652134895325,0.31381318966547644,0.9173361536904786,1.0,0.7662652134895325,0.7214341759681702,0.769426703453064,78,0.09375,0.36,0.7166150212287903,0.6000887751579285,0,1,1,0,0,0,What is (are) Atrial Fibrillation ?,Cardiovascular,"Atrial Fibrillation (AFib) is an irregular and often very rapid heart rhythm characterized by a chaotic and irregular beating of the upper chambers of the heart, known as the atria, compared to the normal rhythmic contractions of the lower chambers, which are called the ventricles. This irregularity in the electrical activity of the heart results in an abnormal heart rhythm that may cause various complications such as increased blood clotting risks, stroke, heart failure, and other heart-related conditions."
0.6155603726704916,0.6570487022399902,0.6265181104342142,0.7126849293708801,0.2954388658205668,0.9928936545273794,1.0,0.7126849293708801,0.8512792587280273,0.7460845112800598,163,0.9532163742690059,0.5675675675675675,0.22456470557621547,-0.03467172011733055,13,1,1,0,0,0,What are the symptoms of Short Bowel Syndrome ?,Gastrointestinal,"Short bowel syndrome is a condition that occurs when part of the digestive system is damaged or removed. The symptoms can vary depending on the extent of damage, but some common signs include:

1. Chronic diarrhea: This is due to the reduced capacity of the remaining gut to absorb nutrients from food.
2. Frequent and intense abdominal pain: As the intestines try to compensate for the missing parts of the digestive system, this pain can be constant or episodic.
3. Fatigue and weakness: The body's need for energy is affected because the damaged sections cannot produce enough hormones like insulin.
4. Nausea and vomiting: The inability to digest food properly leads to malnutrition and dehydration, which can cause these symptoms.
5. Nutritional deficiencies: Without proper absorption of vitamins, minerals, and proteins, patients may experience deficiencies.
6. Immune system dysfunction: The weakened immune system might not fight off infections effectively, leading to prolonged healing times.

While short bowel syndrome primarily impacts individuals with intestinal"
0.5412622690200806,0.6147133111953735,0.42690736055374146,0.4584176242351532,0.2383442918459574,0.9921699702816829,0.0,0.4584176242351532,0.681999921798706,0.7283912897109985,137,2.2459016393442623,0.6190476190476191,0.283938995634134,-0.030416883528232574,9,1,1,0,0,0,What are the treatments for Osteoarthritis ?,Musculoskeletal,"There are several treatment options available for individuals with osteoarthritis:

1. **Medication**: Nonsteroidal anti-inflammatory drugs (NSAIDs) such as ibuprofen or naproxen can reduce inflammation and pain. Pain relievers like acetaminophen may also be prescribed. Medications for osteoarthritis are generally safe but should not replace physical therapy or other forms of treatment.

2. **Physical Therapy**: Regular exercise helps strengthen muscles around the affected area, which reduces stress on the joints. Physical therapists may recommend exercises focused on improving strength and flexibility.

3. **Weight Management**: Maintaining a healthy body weight can relieve pressure on joints and potentially slow the progression of osteoarthritis.

4. **Injections**: Injections of corticosteroids or hyaluronic acid can temporarily relieve pain and swelling.

5. **Surgery**: Sometimes, surgery might be necessary if the condition has progressed significantly, especially in cases where there's little hope of recovery through"
0.5693099896113077,0.5740540027618408,0.4467124442259471,0.48660069704055786,0.30893760919570923,1.0,0.0,0.48660069704055786,0.6760223507881165,0.7640098929405212,150,8.333333333333334,0.6,0.31346557359211147,-0.05277569591999054,11,1,1,0,0,0,What to do for Kidney Dysplasia ?,Kidney/Renal,"Kidney dysplasia is a condition characterized by abnormal growths or defects within the kidneys. There isn't an easy-to-follow guideline for prevention of kidney dysplasia. However, some general advice might help:

1. **Maintain a Healthy Diet**: A balanced diet rich in fruits, vegetables, lean proteins, and whole grains can help support kidney health overall. Limit salt intake and avoid excessive sodium consumption.

2. **Exercise Regularly**: Physical activity helps regulate blood pressure, which can impact kidney function. Aim for at least 30 minutes of moderate exercise most days of the week.

3. **Manage Blood Pressure**: High blood pressure can contribute to kidney damage. Work with your healthcare provider to keep your blood pressure under control through medication, lifestyle modifications, and dietary adjustments.

4. **Avoid Smoking**: Smoking can cause oxidative stress and further harm kidneys. Quitting smoking is highly recommended.

5. **Stay Hydrated**: Drinking enough water is crucial for maintaining good kidney function."
0.6095498402913412,0.6389005184173584,0.45522041122118634,0.4760037660598755,0.37851178646087646,0.9878924429530387,0.0,0.4760037660598755,0.5153052806854248,0.7202765345573425,153,0.2670157068062827,0.22916666666666666,0.32127940095961094,-0.07630497217178345,8,1,1,0,0,0,What are the treatments for Kidney Disease ?,Kidney/Renal,"The treatments for Kidney Disease typically focus on managing the underlying causes and slowing down the progression of kidney damage. These treatments include:

1. **Medications**: Medicines like blood thinners, diuretics, and immunosuppressants may be prescribed depending on the underlying cause of the kidney disease.

2. **Nutrition**: A well-balanced diet rich in fruits, vegetables, lean proteins, and whole grains can help manage the progression of kidney disease. Avoiding foods high in sodium and protein, especially those from processed meats, has been shown to benefit renal health.

3. **Physical Activity**: Regular exercise helps improve overall health and can potentially slow the progression of kidney disease. However, caution should be exercised because some physical activities can worsen kidney disease.

4. **Blood Tests and Monitoring**: Periodic blood tests are crucial to monitor kidney function and track any changes in kidney function. Blood tests may involve measuring creatinine levels, which reflects the amount of waste in the blood"
0.6254714131355286,0.6825350522994995,0.3433332145214081,0.35650238394737244,0.2527793049812317,0.9829661930910127,0.0,0.35650238394737244,0.37585729360580444,0.6795210242271423,172,0.30935251798561153,0.17777777777777778,0.4327320685753456,-0.09781426191329956,5,1,1,0,0,0,What is (are) Diabetes ?,Endocrine/Metabolic,"Diabetes is a group of metabolic disorders that occur when either too much or too little insulin is produced or used by the body. It affects many systems in the body and can lead to serious health problems if left untreated. There are three types of diabetes:

1. Type 1 diabetes - This type occurs most often in children and young adults. The immune system attacks and destroys the beta cells in the pancreas, which produces insulin. People with type 1 diabetes must rely on insulin injections or other forms of treatment to control their blood sugar levels.
2. Type 2 diabetes - This type is more common in older adults but can also affect younger people. The body becomes resistant to the effects of insulin, making it difficult for the pancreas to produce enough insulin. Symptoms include increased thirst, frequent urination, fatigue, blurred vision, and unexplained weight loss.
3. Gestational diabetes - This type occurs during pregnancy and typically resolves after the baby is born. It is caused by high levels"
0.739475150903066,0.7614860534667969,0.4640195965766907,0.5853723883628845,0.2487356265385946,0.9172134433354309,0.3333333333333333,0.5853723883628845,0.5011084079742432,0.7148275971412659,153,0.7806122448979592,0.2903225806451613,0.5319389211280006,0.21429194509983063,2,1,1,0,0,0,What is (are) Polycystic Kidney Disease ?,Kidney/Renal,"Polycystic kidney disease (PKD) is a genetic disorder characterized by the development of multiple small cysts in the kidneys, primarily affecting the proximal tubules of the nephrons. These cysts are typically found in the renal pelvis and medulla but can spread to the cortex as well. PKD is caused by mutations in genes that regulate the formation of these cysts, such as the cystin gene and the solute carrier family 6A1 (SLC6A12) gene. 

The exact mechanism leading to the development of these cysts remains poorly understood. However, it has been suggested that they form due to the accumulation of certain substances within the cells, possibly related to altered cell signaling pathways or defects in protein synthesis. Additionally, studies have shown that the presence of cysts in the kidneys increases the risk of developing cardiovascular diseases, hypertension, and kidney failure. 

PKD can be categorized into two main types based on the clinical presentation:

1."
0.6496079564094543,0.693362832069397,0.5974136392275492,0.7145207524299622,0.3587542573610941,1.0,1.0,0.7145207524299622,0.7359784841537476,0.8424437046051025,67,0.06285178236397748,0.14,0.65755828221639,0.5374281406402588,0,1,1,0,0,0,What causes Gout ?,Musculoskeletal,"Gout is caused by the accumulation of urate crystals in joints, which leads to intense inflammation, pain, and swelling. This condition is primarily triggered by an increase in uric acid production in the body, typically due to excessive consumption of purines-rich foods and alcoholic beverages, particularly beer, and sweetened beverages containing fructose. Additionally, the increased uric acid concentration can lead to kidney problems if not managed properly."
0.6301547686258951,0.674124002456665,0.6728367408116659,0.7878133058547974,0.2862681349118551,1.0,0.6666666666666666,0.7878133058547974,0.8078624606132507,0.7684263586997986,34,0.11409395973154363,0.125,0.7251626253128052,0.714790940284729,0,1,1,0,0,0,What is (are) Colorectal Cancer ?,Gastrointestinal,"Colorectal cancer refers to both types of cancer that start in either the colon or the rectum. It includes both colon cancer and rectal cancer, which begin in different sections of the digestive tract."
0.5884570280710856,0.6114729046821594,0.4005655845006307,0.4225127398967743,0.4253535270690918,0.9990563634202893,0.0,0.4225127398967743,0.43914878368377686,0.7173926830291748,150,0.44510385756676557,0.16666666666666666,0.20644555936257045,-0.07738947868347168,14,1,1,0,0,0,How to diagnose Rheumatoid Arthritis ?,Musculoskeletal,"To diagnose rheumatoid arthritis (RA), a healthcare provider will typically conduct a physical examination to evaluate the patient's overall health and observe signs such as:

1. Painful, warm, swollen joints: The patient will usually report joint pain, warmth, and redness in the affected joints.
2. Joint stiffness: Some patients experience morning stiffness, especially in the hands and lower back, which lasts for 45 minutes or longer.
3. Fatigue: RA can cause fatigue due to inflammation affecting the immune system, leading to reduced energy levels.
4. Fever: In some cases, RA can lead to low-grade fevers.
5. Not wanting to eat: Hunger and appetite changes are common in RA, but many individuals do not feel like eating.
6. Swelling: Patients might note swelling around the eyes, ankles, and fingers.
7. Fatigue and shortness of breath: RA can increase heart rate and breathing difficulty, leading to fatigue and shortness of breath.
8"
0.5829098622004191,0.6067546010017395,0.6529415845870972,0.7996082901954651,0.4381245275338491,0.9848058239404118,1.0,0.7996082901954651,0.8194448351860046,0.6882914304733276,52,0.2937853107344633,0.0975609756097561,0.5626429716746012,0.3551924228668213,1,1,1,0,0,0,What is (are) Cirrhosis ?,Gastrointestinal,"Cirrhosis refers to a condition where the liver becomes damaged due to various factors, leading to the formation of scar tissues within the liver. This progressive liver damage can significantly impair its ability to function properly. It encompasses different stages and causes, each contributing to the development and severity of the condition."
0.660559078057607,0.6901317834854126,0.7634691198666891,0.8257123231887817,0.27181053161621094,0.9974540355108952,1.0,0.8257123231887817,0.8693255186080933,0.767650842666626,140,0.13108614232209737,0.44,0.42024242381254834,-0.0949852466583252,4,1,1,0,0,0,What are the symptoms of Parkinson's Disease ?,Neurological,"The symptoms of Parkinson's Disease vary for each person. Early symptoms may be mild and not noticed right away. Symptoms may start on one side of the body, then spread to both sides. Common symptoms include:

  * Tremor (a rhythmic shaking)
  * Slowed movement, also called bradykinesia
  * Rigidity (stiff muscles)
  * Poor posture and balance issues
  * Loss of automatic movements like blinking or smiling
  * Speech changes, including slowness, slurring, or difficulty speaking
  * Difficulty walking, coordination, and balance
  * Problems with thinking and memory
  * Depression, anxiety, constipation, insomnia, fatigue, and poor appetite

In addition to the above symptoms, Parkinson's disease can cause non-motor symptoms such as headaches, sweating, loss of smell, and vision problems. The severity and onset of symptoms can vary greatly from person to person, and they can come and go over time. It"
0.646897554397583,0.6954805850982666,0.717828611532847,0.760215699672699,0.24035306771596276,0.9924145489134532,1.0,0.760215699672699,0.8589423894882202,0.7574195265769958,133,1.047244094488189,0.5517241379310345,0.3239026635885239,0.07051900029182434,12,1,1,0,0,0,What are the symptoms of Metabolic Syndrome ?,Endocrine/Metabolic,"People with metabolic syndrome may experience several symptoms including:

1. Large waist size (a sign of increased abdominal obesity)
2. High blood sugar levels, which can be detected through fasting glucose testing or oral glucose tolerance tests
3. Increased blood pressure, typically measured as systolic blood pressure greater than 130 mmHg and/or diastolic blood pressure greater than 85 mmHg
4. Excess body fat, particularly around the abdomen
5. Elevated triglycerides levels
6. Low HDL (""good"") cholesterol
7. High blood pressure
8. Abnormal levels of fasting glucose or insulin sensitivity
9. Fatigue
10. Blurred vision due to retinal damage caused by high blood pressure or diabetes-related eye complications
11. Dry mouth and thirstiness
12. Frequent urination
13. Weight loss despite normal appetite
14. Changes in skin pigmentation, such as darkening of the face or"
